category_label	category_name
255635	Allegro > Home and Garden > Construction Work and Equipment > Doors > Locks
255638	Allegro > Beauty > Make-up > Eyes > Lash and brow serums and conditioners
255640	Allegro > Automotive > Car Parts > Exhaust system > Exhaust pipe tips
255645	Allegro > Automotive > Car Parts > Exhaust system > Seals
255648	Allegro > Home and Garden > Construction Work and Equipment > Doors > Door Frames
255658	Allegro > Automotive > Car Parts > Exhaust system > Mufflers > End
255910	Allegro > Automotive > Car Parts > Fuel system > LPG > Sensors
255920	Allegro > Automotive > Car Parts > Fuel system > Fuel pumps
255921	Allegro > Automotive > Car Care Products > General fluids > LPG Lubrication
255924	Allegro > Automotive > Car Parts > Fuel system > Seals
255928	Allegro > Automotive > Car Parts > Fuel system > Other
255929	Allegro > Automotive > Car Parts > Fuel system > Monoinjectors
255930	Allegro > Automotive > Car Parts > Fuel system > Fuel cables
255931	Allegro > Automotive > Car Parts > Fuel system > Pump-injectors
255953	Allegro > Electronics > Phones and Accessories > Smartphones and Cell Phones > Honor > Other Models
255956	Allegro > Beauty > Make-up > Face > Bronzers
255957	Allegro > Beauty > Make-up > Face > Highlighters
255958	Allegro > Beauty > Make-up > Face > BB creams
255961	Allegro > Automotive > Car Parts > Filters > Gearbox Filters
255963	Allegro > Collections and Art > Collections > Alcohol Accessories > Wine Making > Squeezers and Presses
255966	Allegro > Collections and Art > Collections > Alcohol Accessories > Wine Making > Other
255968	Allegro > Collections and Art > Collections > Alcohol Accessories > Wine Making > Indicators
255970	Allegro > Collections and Art > Collections > Alcohol Accessories > Wine Making > Carboys > Carboys
255971	Allegro > Collections and Art > Collections > Alcohol Accessories > Wine Making > Carboys > Corks
255974	Allegro > Collections and Art > Collections > Alcohol Accessories > Wine Making > Carboys > Hoses and Pumps
255978	Allegro > Collections and Art > Collections > Alcohol Accessories > Wine Making > Storage > Barrels
255992	Allegro > Collections and Art > Collections > Alcohol Accessories > Homebrewing > Bottle Capper
255993	Allegro > Collections and Art > Collections > Alcohol Accessories > Homebrewing > Fermentation Containers
255994	Allegro > Collections and Art > Collections > Alcohol Accessories > Distilling > Yeast
255997	Allegro > Collections and Art > Collections > Alcohol Accessories > Distilling > Distillation > Accessories
255998	Allegro > Collections and Art > Collections > Alcohol Accessories > Distilling > Distillation > Activated Carbon
256004	Allegro > Automotive > Car Parts > Drive system > Axle shafts, swivels, shafts > Shaft supports
256005	Allegro > Automotive > Car Parts > Drive system > Axle shafts, swivels, shafts > Swivels
256006	Allegro > Automotive > Car Parts > Drive system > Axle shafts, swivels, shafts > Axle shafts
256008	Allegro > Automotive > Car Parts > Drive system > Axle shafts, swivels, shafts > Drive shafts
256019	Allegro > Electronics > Audio, Video and Household Appliances > Small Household Appliances > Home > Vacuum Cleaners > Cleaning Robots
256021	Allegro > Home and Garden > Construction Work and Equipment > Electrical Equipment and Accessories > Terminal Box
256027	Allegro > Beauty > Care > Shaving and hair removal > Men's > Razor Cartridges
256053	Allegro > Electronics > Computers > Network Devices > Wi-Fi Signal Amplifiers
256056	Allegro > Beauty > Care > Shaving and hair removal > Men's > Shaving kits
256067	Allegro > Home and Garden > Construction Work and Equipment > Air Conditioning and Ventilation > Ventilation Grilles
256068	Allegro > Home and Garden > Construction Work and Equipment > Air Conditioning and Ventilation > Access Doors
256069	Allegro > Electronics > Audio, Video and Household Appliances > Freestanding Household Appliances > Wine Coolers
256079	Allegro > Beauty > Care > Face > Cosmetic appliances > Cavitation peeling
256082	Allegro > Beauty > Care > Face > Cosmetic appliances > Facial brushes
256084	Allegro > Beauty > Care > Face > Cosmetic appliances > Other
256094	Allegro > Electronics > Phones and Accessories > Smartphones and Cell Phones > Apple > iPhone 7
256095	Allegro > Electronics > Phones and Accessories > Smartphones and Cell Phones > Apple > iPhone 7 Plus
256096	Allegro > Beauty > Care > Shaving and hair removal > Women's > IPL hair removal
256106	Allegro > Culture and Entertainment > Books and Comics > History, Archeology > Historical Albums
256107	Allegro > Home and Garden > Tools > Metal Shear Scissors
256108	Allegro > Home and Garden > Construction Work and Equipment > Fences and Gates > Gates
256109	Allegro > Home and Garden > Construction Work and Equipment > Heating > Underfloor heating
256110	Allegro > Home and Garden > Construction Work and Equipment > Heating > Air Heaters
256113	Allegro > Kids > Toys > Electronic Toys > Tablets
256118	Allegro > Electronics > Audio, Video and Household Appliances > Freestanding Household Appliances > Agitator Washing Machines
256119	Allegro > Home and Garden > Construction Work and Equipment > Heating > Thermostatic Heads and Valves
256124	Allegro > Electronics > Phones and Accessories > Smartphones and Cell Phones > Xiaomi > Other Models
256131	Allegro > Sports and Travel > Military > Shoes
256133	Allegro > Sports and Travel > Other Sports and Leisure > Horse Riding > Shoes
256152	Allegro > Sports and Travel > Sports Electronics > Scales
256155	Allegro > Sports and Travel > Sports Electronics > Smartwatches, Smartbands > Smartwatches, Smartbands
256156	Allegro > Sports and Travel > Sports Electronics > Smartwatches, Smartbands > Accessories
256160	Allegro > Automotive > Car Parts > Engines and Components > Turbochargers > Pressure sensors
256161	Allegro > Automotive > Car Parts > Electrical system, ignition > Sensors > Parking sensors
256168	Allegro > Home and Garden > Construction Work and Equipment > Windows and Window Sills > Seals
256169	Allegro > Home and Garden > Construction Work and Equipment > Windows and Window Sills > Window Handles
256171	Allegro > Home and Garden > Construction Work and Equipment > Windows and Window Sills > Balcony and Terrace Doors
256173	Allegro > Home and Garden > Construction Work and Equipment > Floors > Chemicals for Floor Maintenance
256174	Allegro > Home and Garden > Construction Work and Equipment > Stairs > Indoor Staircase
256175	Allegro > Home and Garden > Construction Work and Equipment > Stairs > Safety Railing
256176	Allegro > Home and Garden > Construction Work and Equipment > Stairs > Railings
256177	Allegro > Home and Garden > Construction Work and Equipment > Stairs > Other
256179	Allegro > Home and Garden > Construction Work and Equipment > Floors > Skirting
256180	Allegro > Home and Garden > Construction Work and Equipment > Walls and Facades > Adhesives > Adhesives for Tiles and Terracotta
256182	Allegro > Automotive > Car Parts > Electrical system, ignition > Electrical equipment > Power windows
256204	Allegro > Automotive > Car Parts > Fuel system > Fuel pressure regulators
256224	Allegro > Automotive > Car Parts > Engines and Components > Engine covers > Bottom
256227	Allegro > Automotive > Car Parts > Engines and Components > Air filter housings
256242	Allegro > Automotive > Car Parts > Engine cooling system > Cooling system cables > Radiator cables
256287	Allegro > Automotive > Car Parts > Lighting > Lights drivers and controllers
256342	Allegro > Collections and Art > Antiques and Art > Art Supplies > Drawing > Colored Pencils
256343	Allegro > Collections and Art > Antiques and Art > Art Supplies > Drawing > Pencils
256345	Allegro > Collections and Art > Antiques and Art > Art Supplies > Drawing > Sets
256383	Allegro > Collections and Art > Antiques and Art > Art Supplies > Painting > Brushes
256385	Allegro > Collections and Art > Antiques and Art > Art Supplies > Painting > Paints
256386	Allegro > Collections and Art > Antiques and Art > Art Supplies > Painting > Painting Support
256387	Allegro > Collections and Art > Antiques and Art > Art Supplies > Painting > Other
256402	Allegro > Electronics > Phones and Accessories > GSM Accessories > Accessories and Service Parts > Service Accessories > LCD Repair
256424	Allegro > Collections and Art > Antiques and Art > Art Supplies > Graphics > Flat Printing
256442	Allegro > Collections and Art > Antiques and Art > Art Supplies > Sculpture > Other
256444	Allegro > Collections and Art > Antiques and Art > Art Supplies > Sculpture > Clay and Plaster
256450	Allegro > Home and Garden > Equipment > Holiday and Occasional Decorations > All Saints > Memorial Candles
256451	Allegro > Home and Garden > Equipment > Holiday and Occasional Decorations > All Saints > Memorial Candles Inserts
256452	Allegro > Home and Garden > Equipment > Holiday and Occasional Decorations > All Saints > Other
256462	Allegro > Collections and Art > Antiques and Art > Art Supplies > Maintenance > Other
256506	Allegro > Home and Garden > Construction Work and Equipment > Walls and Facades > Suspended Ceilings
256507	Allegro > Home and Garden > Construction Work and Equipment > Windows and Window Sills > Awnings
256508	Allegro > Home and Garden > Construction Work and Equipment > Windows and Window Sills > External Blinds
256542	Allegro > Home and Garden > Lighting > Light Garlands
256604	Allegro > Culture and Entertainment > Games > Social > Accessories > Dice
256606	Allegro > Culture and Entertainment > Games > Social > Accessories > Sleeves
256609	Allegro > Culture and Entertainment > Games > Social > Accessories > Other
256612	Allegro > Culture and Entertainment > Games > Social > Board > Economic
256614	Allegro > Culture and Entertainment > Games > Social > Board > Adventure
256617	Allegro > Culture and Entertainment > Games > Social > Board > Adult
256618	Allegro > Culture and Entertainment > Games > Social > Card > Traditional Card Games
256623	Allegro > Electronics > Photography > Photo Accessories > Stands > Quick Release Plates
256625	Allegro > Fashion > Jewelry and Watches > Watches > Unisex
256626	Allegro > Fashion > Jewelry and Watches > Accessories for Watches > Watch Straps
256628	Allegro > Fashion > Jewelry and Watches > Accessories for Watches > Case
256629	Allegro > Fashion > Jewelry and Watches > Accessories for Watches > Bracelets
256630	Allegro > Fashion > Jewelry and Watches > Accessories for Watches > Other
256641	Allegro > Automotive > Car Equipment and Accessories > Towing > Bundles, sockets
256645	Allegro > Sports and Travel > Gym and Fitness > Supplements and Nutrients > After-Training Nutrients
256668	Allegro > Home and Garden > Garden > Garden Architecture > Chemicals for Garden Architecture
256669	Allegro > Home and Garden > Garden > Garden Architecture > Gabions
256671	Allegro > Automotive > Motorcycle Parts and Equipment > Motorcycle parts > Electrical system, ignition > Switches
256674	Allegro > Automotive > Motorcycle Parts and Equipment > Motorcycle parts > Electrical system, ignition > Starters
256679	Allegro > Automotive > Motorcycle Parts and Equipment > Motorcycle parts > Electrical system, ignition > Breakers
256680	Allegro > Kids > Bicycles and Vehicles > Accessories > Other
256688	Allegro > Kids > Bicycles and Vehicles > Accessories > Handles
256694	Allegro > Automotive > Motorcycle Parts and Equipment > Motorcycle parts > Exhaust system > Other
256695	Allegro > Automotive > Motorcycle Parts and Equipment > Motorcycle parts > Exhaust system > Mufflers
256698	Allegro > Kids > Bicycles and Vehicles > Accessories > Helmets
256707	Allegro > Automotive > Motorcycle Parts and Equipment > Motorcycle Equipment and Accessories > Cigarette lighter sockets
256715	Allegro > Automotive > Motorcycle Parts and Equipment > Motorcycle Equipment and Accessories > Plate frames
256717	Allegro > Automotive > Motorcycle Parts and Equipment > Helmets and accessories > Helmets
256718	Allegro > Automotive > Motorcycle Parts and Equipment > Clothes > Vests
256719	Allegro > Automotive > Motorcycle Parts and Equipment > Clothes > Socks
